 # Once                                                             FEFF 9.9.1
 # POT  SCF 100 10.0000   0, core-hole, AFOLP (folp(0)= 1.150)
 # Abs   Z=29 Rmt= 1.406 Rnm= 1.457 K  shell
 # Pot 1 Z=29 Rmt= 1.317 Rnm= 1.353
 # Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
 # Mu=-8.226E+00eV kf=2.060E+00 Vint=-1.835E+01eV Rs_int= 1.760
 # PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   98      icalc       2
 -----------------------------------------------------------------------
   4  96.000   9.1058    2.5596   -8.22632 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  29 Cu       absorbing atom
     7.0200    1.7550   -5.2650  1  29 Cu    
     5.2650    1.7550   -3.5100  1  29 Cu    
     3.5100    1.7550   -1.7550  1  29 Cu    
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -0.000  3.7430E+00  0.0000E+00 -6.7998E+00  9.724E-01  1.4380E+01  1.6316E+00
  0.100  3.7442E+00  1.0701E-03 -8.5794E+00  9.726E-01  1.4405E+01  1.6345E+00
  0.200  3.7476E+00  1.9700E-03 -1.0279E+01  9.734E-01  1.4481E+01  1.6433E+00
  0.300  3.7532E+00  2.5785E-03 -1.1905E+01  9.746E-01  1.4603E+01  1.6578E+00
  0.400  3.7605E+00  2.8527E-03 -1.3471E+01  9.763E-01  1.4763E+01  1.6779E+00
  0.500  3.7691E+00  2.8331E-03 -1.5001E+01  9.784E-01  1.4952E+01  1.7034E+00
  0.600  3.7786E+00  2.6370E-03 -1.6525E+01  9.809E-01  1.5158E+01  1.7340E+00
  0.700  3.7884E+00  2.4570E-03 -1.8078E+01  9.838E-01  1.5368E+01  1.7697E+00
  0.800  3.7977E+00  2.5448E-03 -1.9637E+01  9.871E-01  1.5564E+01  1.8100E+00
  0.900  3.8059E+00  3.0003E-03 -2.1094E+01  9.908E-01  1.5732E+01  1.8547E+00
  1.000  3.8122E+00  3.7818E-03 -2.2384E+01  9.948E-01  1.5856E+01  1.9037E+00
  1.100  3.8161E+00  4.7722E-03 -2.3519E+01  9.991E-01  1.5924E+01  1.9566E+00
  1.200  3.8168E+00  5.8928E-03 -2.4535E+01  1.004E+00  1.5925E+01  2.0132E+00
  1.300  3.8137E+00  7.0956E-03 -2.5455E+01  1.009E+00  1.5854E+01  2.0734E+00
  1.400  3.8063E+00  8.3541E-03 -2.6295E+01  1.014E+00  1.5712E+01  2.1370E+00
  1.500  3.7940E+00  9.6460E-03 -2.7064E+01  1.020E+00  1.5501E+01  2.2039E+00
  1.600  3.7765E+00  1.0955E-02 -2.7767E+01  1.026E+00  1.5232E+01  2.2740E+00
  1.700  3.7534E+00  1.2264E-02 -2.8407E+01  1.032E+00  1.4919E+01  2.3472E+00
  1.800  3.7243E+00  1.3552E-02 -2.8987E+01  1.039E+00  1.4576E+01  2.4235E+00
  1.900  3.6889E+00  1.4803E-02 -2.9506E+01  1.045E+00  1.4222E+01  2.5030E+00
  2.000  3.6469E+00  1.5991E-02 -2.9965E+01  1.052E+00  1.3876E+01  2.5855E+00
  2.200  3.5424E+00  1.8070E-02 -3.0693E+01  1.063E+00  1.3287E+01  2.7606E+00
  2.400  3.3859E+00  2.0899E-02 -3.0989E+01  1.068E+00  1.2972E+01  2.9596E+00
  2.600  3.2433E+00  1.9905E-02 -3.0995E+01  1.220E+00  7.5063E+00  3.1564E+00
  2.800  3.2261E+00  1.4049E-02 -3.2228E+01  1.279E+00  6.1887E+00  3.3018E+00
  3.000  3.1991E+00  9.3781E-03 -3.3498E+01  1.303E+00  5.6355E+00  3.4463E+00
  3.200  3.1433E+00  5.8869E-03 -3.4362E+01  1.299E+00  5.3855E+00  3.6003E+00
  3.400  3.0754E+00  4.6121E-03 -3.4339E+01  1.287E+00  5.2925E+00  3.7596E+00
  3.600  2.9985E+00  9.7902E-03 -3.4425E+01  1.270E+00  5.2928E+00  3.9237E+00
  3.800  2.9165E+00  1.8950E-02 -3.4976E+01  1.250E+00  5.3549E+00  4.0919E+00
  4.000  2.8298E+00  3.0653E-02 -3.5554E+01  1.229E+00  5.4613E+00  4.2639E+00
  4.200  2.7396E+00  4.4358E-02 -3.6096E+01  1.210E+00  5.6013E+00  4.4391E+00
  4.400  2.6479E+00  5.9792E-02 -3.6589E+01  1.190E+00  5.7682E+00  4.6171E+00
  4.600  2.5539E+00  7.6419E-02 -3.7032E+01  1.172E+00  5.9571E+00  4.7977E+00
  4.800  2.4581E+00  9.3751E-02 -3.7423E+01  1.155E+00  6.1647E+00  4.9804E+00
  5.000  2.3609E+00  1.1131E-01 -3.7780E+01  1.139E+00  6.3885E+00  5.1649E+00
  5.200  2.2621E+00  1.2881E-01 -3.8098E+01  1.124E+00  6.6267E+00  5.3512E+00
  5.400  2.1627E+00  1.4591E-01 -3.8381E+01  1.109E+00  6.8778E+00  5.5389E+00
  5.600  2.0625E+00  1.6175E-01 -3.8639E+01  1.096E+00  7.1406E+00  5.7279E+00
  5.800  1.9627E+00  1.7615E-01 -3.8871E+01  1.084E+00  7.4141E+00  5.9180E+00
  6.000  1.8641E+00  1.8899E-01 -3.9080E+01  1.071E+00  7.6977E+00  6.1091E+00
